AccountId,Pricebook2Id,OwnerId,ContractId,ActivatedById,CompanyAuthorizedById,CompanyAuthorizedDate,CreatedById,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Status,StatusCode,OrderNumber,EffectiveDate,EndDate,TotalAmount,Description,CurrencyIsoCode,ActivatedDate,Type,OrderReferenceNumber,OriginalOrderId,IsReductionOrder,CustomerAuthorizedById,CustomerAuthorizedDate,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Name,PoDate,PoNumber,BillToContactId,ShipToContactId,CreatedDate,LastModifiedDate,IsDeleted,OpportunityId__c,id
56,,83,54828463-df15-4948-bcf4-e9cdf158c5b5,4,27,2024-01-10,75,82,2024-02-13,2024-04-24,2024-04-17,Canceled,Completed,ORD-66562,2024-07-17,2024-07-17,,,JPY,2024-07-17,Standard,,,,,,,,三重県,,,,,,,,三重県,,,,,,,,,,,,,0,846,254
56,,81,946cdc44-4c8e-4ee6-bbdd-6e701e4c4d4e,46,108,2024-07-01,20,162,2024-07-26,2024-01-24,2024-04-05,Canceled,Canceled,ORD-40811,2024-07-04,2024-07-04,,,JPY,2024-07-04,ReductionOrder,,,,,,,,三重県,,,,,,,,三重県,,,,,,,,,,,,,0,853,255
56,,141,4cce3f68-7388-4578-a708-9bb4b21ead5e,215,209,2024-06-12,234,175,2024-04-22,2024-08-03,2024-04-13,Canceled,Activated,ORD-46160,2024-06-12,2024-06-12,,,JPY,2024-06-12,ReductionOrder,,,,,,,,三重県,,,,,,,,三重県,,,,,,,,,,,,,0,855,256
56,,224,6888e168-6676-42f2-927c-0db3cf933c00,13,246,2024-06-28,56,160,2024-03-16,2024-05-11,2024-02-16,Draft,Completed,ORD-98465,2024-05-09,2024-05-09,,,JPY,2024-05-09,ReductionOrder,,,,,,,,三重県,,,,,,,,三重県,,,,,,,,,,,,,0,856,257
56,,208,6eec2340-836f-4b8c-91f2-9566cdd54791,242,38,2024-05-05,175,197,2024-03-09,2024-04-10,2024-05-04,Completed,Canceled,ORD-76131,2024-05-18,2024-05-18,,,JPY,2024-05-18,ReductionOrder,,,,,,,,三重県,,,,,,,,三重県,,,,,,,,,,,,,0,860,258
56,,138,f6a2ee5d-72e7-4a96-a095-6820643f6e0b,87,86,2024-02-23,48,222,2024-07-16,2024-06-21,2024-05-12,Activated,Completed,ORD-76541,2024-03-26,2024-03-26,,,JPY,2024-03-26,ReductionOrder,,,,,,,,三重県,,,,,,,,三重県,,,,,,,,,,,,,0,865,259
56,,118,2d5f12d3-9d8f-45be-81bd-4d212142afae,218,247,2024-01-13,131,100,2024-05-29,2024-02-20,2024-03-27,Canceled,Activated,ORD-85240,2024-06-17,2024-06-17,,,JPY,2024-06-17,Standard,,,,,,,,三重県,,,,,,,,三重県,,,,,,,,,,,,,0,867,260
57,,130,049ba657-2ee8-4b6c-8fc7-7bc921417cb5,73,118,2024-01-15,31,179,2024-03-05,2024-01-27,2024-02-16,Draft,Activated,ORD-45845,2024-05-01,2024-05-01,,,JPY,2024-05-01,ReductionOrder,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,876,261
57,,231,b2bceae1-1181-4e79-afc5-cc9ab14a00d4,213,220,2024-03-13,174,172,2024-04-05,2024-03-28,2024-07-25,Draft,Activated,ORD-22247,2024-07-21,2024-07-21,,,JPY,2024-07-21,Standard,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,880,262
57,,250,1fcf8b91-903f-4786-8e18-3340aad1c2f1,173,209,2024-04-07,123,20,2024-05-08,2024-05-19,2024-04-14,Canceled,Canceled,ORD-90909,2024-03-25,2024-03-25,,,JPY,2024-03-25,ReductionOrder,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,882,263
57,,120,7c77ed20-b895-4cd2-a16b-7f5670678e37,1,96,2024-05-19,115,122,2024-01-03,2024-07-20,2024-03-30,Canceled,Canceled,ORD-96579,2024-04-11,2024-04-11,,,JPY,2024-04-11,ReductionOrder,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,884,264
57,,88,1998a72d-4795-42d0-a8a7-194a8f5948e2,241,56,2024-06-05,50,69,2024-01-07,2024-02-03,2024-01-30,Draft,Completed,ORD-07348,2024-06-12,2024-06-12,,,JPY,2024-06-12,Standard,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,886,265
57,,232,df27e563-d2fc-44a5-acd1-7d2d2544ab94,229,132,2024-04-05,170,137,2024-01-08,2024-05-31,2024-07-16,Completed,Completed,ORD-35790,2024-04-03,2024-04-03,,,JPY,2024-04-03,Standard,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,888,266
57,,174,815b3330-71db-42ca-b636-b94d644eb179,68,66,2024-04-20,58,200,2024-05-13,2024-04-18,2024-04-05,Canceled,Activated,ORD-22714,2024-03-28,2024-03-28,,,JPY,2024-03-28,Standard,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,889,267
57,,223,a60fe4ed-42f8-47af-a9d0-adecbee81801,145,196,2024-02-11,137,185,2024-01-24,2024-03-05,2024-03-24,Completed,Activated,ORD-95686,2024-06-23,2024-06-23,,,JPY,2024-06-23,ReductionOrder,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,890,268
57,,160,f4cc082f-ec61-49ab-8392-a581909d7604,254,127,2024-04-04,55,62,2024-05-06,2024-06-06,2024-04-11,Draft,Canceled,ORD-77918,2024-01-13,2024-01-13,,,JPY,2024-01-13,Standard,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,898,269
57,,71,c5f1952e-a75f-4aef-b77d-1e983c4ba99d,39,133,2024-06-19,152,123,2024-05-10,2024-05-19,2024-07-31,Activated,Canceled,ORD-57400,2024-01-25,2024-01-25,,,JPY,2024-01-25,Standard,,,,,,,,北海道,,,,,,,,北海道,,,,,,,,,,,,,0,901,270
58,,147,daecdd44-f116-44f6-a2fe-f55992d0b8d8,26,48,2024-02-13,115,38,2024-07-29,2024-03-27,2024-05-08,Canceled,Draft,ORD-92913,2024-01-21,2024-01-21,,,JPY,2024-01-21,ReductionOrder,,,,,,,,滋賀県,,,,,,,,滋賀県,,,,,,,,,,,,,0,902,271
58,,177,09665484-bdfd-4733-a83c-717e9827d82b,164,199,2024-06-24,252,169,2024-02-04,2024-04-29,2024-05-14,Draft,Activated,ORD-11484,2024-03-14,2024-03-14,,,JPY,2024-03-14,Standard,,,,,,,,滋賀県,,,,,,,,滋賀県,,,,,,,,,,,,,0,906,272
58,,107,855b8b99-259f-4f74-8dbb-da0c0e6be760,70,43,2024-03-03,245,245,2024-04-20,2024-03-13,2024-07-26,Activated,Canceled,ORD-74147,2024-03-02,2024-03-02,,,JPY,2024-03-02,Standard,,,,,,,,滋賀県,,,,,,,,滋賀県,,,,,,,,,,,,,0,910,273
58,,224,7754f551-2341-40d5-bdcb-03ba7bfcd480,71,202,2024-06-02,10,137,2024-06-27,2024-05-16,2024-07-23,Canceled,Draft,ORD-50568,2024-06-05,2024-06-05,,,JPY,2024-06-05,Standard,,,,,,,,滋賀県,,,,,,,,滋賀県,,,,,,,,,,,,,0,913,274
58,,186,bba4646a-42ff-4bf1-8e9a-98793d90e1da,179,123,2024-06-16,189,256,2024-05-12,2024-06-05,2024-03-17,Activated,Activated,ORD-37843,2024-06-04,2024-06-04,,,JPY,2024-06-04,Standard,,,,,,,,滋賀県,,,,,,,,滋賀県,,,,,,,,,,,,,0,921,275
58,,236,691605bc-11b1-4025-a4b4-33586e53d2a3,10,158,2024-01-23,182,95,2024-04-04,2024-01-05,2024-07-27,Draft,Canceled,ORD-98771,2024-05-15,2024-05-15,,,JPY,2024-05-15,ReductionOrder,,,,,,,,滋賀県,,,,,,,,滋賀県,,,,,,,,,,,,,0,922,276
59,,41,0b98c2f7-bbdf-4fc7-ac78-5160890daf5c,243,188,2024-03-24,59,87,2024-01-28,2024-07-29,2024-02-13,Draft,Canceled,ORD-66210,2024-05-08,2024-05-08,,,JPY,2024-05-08,ReductionOrder,,,,,,,,岩手県,,,,,,,,岩手県,,,,,,,,,,,,,0,930,277
59,,145,a3163ac7-6653-4bc1-ade4-1b0296b4cb64,196,259,2024-02-05,146,246,2024-03-21,2024-05-05,2024-06-28,Completed,Canceled,ORD-99924,2024-02-25,2024-02-25,,,JPY,2024-02-25,Standard,,,,,,,,岩手県,,,,,,,,岩手県,,,,,,,,,,,,,0,933,278
59,,70,47c26a4b-539d-457f-918c-421d617e7195,17,220,2024-03-11,118,13,2024-03-06,2024-05-23,2024-01-08,Canceled,Activated,ORD-96651,2024-01-30,2024-01-30,,,JPY,2024-01-30,Standard,,,,,,,,岩手県,,,,,,,,岩手県,,,,,,,,,,,,,0,936,279
59,,145,e0cf7a13-5238-4a82-a40c-40ec50c65df2,114,29,2024-03-03,142,42,2024-03-08,2024-05-02,2024-03-25,Activated,Completed,ORD-86338,2024-07-22,2024-07-22,,,JPY,2024-07-22,Standard,,,,,,,,岩手県,,,,,,,,岩手県,,,,,,,,,,,,,0,937,280
60,,156,fd807026-eaa4-46d3-bf02-7bcca90057e2,133,220,2024-08-06,41,12,2024-02-08,2024-04-25,2024-02-05,Canceled,Canceled,ORD-43309,2024-05-08,2024-05-08,,,JPY,2024-05-08,ReductionOrder,,,,,,,,山口県,,,,,,,,山口県,,,,,,,,,,,,,0,942,281
60,,70,00c2a6f6-336f-4526-ba63-7e7e05058e28,128,128,2024-05-31,4,116,2024-05-20,2024-05-03,2024-06-28,Activated,Activated,ORD-89777,2024-07-14,2024-07-14,,,JPY,2024-07-14,Standard,,,,,,,,山口県,,,,,,,,山口県,,,,,,,,,,,,,0,943,282
60,,12,000dc773-3f03-41a4-95d2-7f6759dbe262,13,214,2024-01-30,18,169,2024-03-29,2024-01-26,2024-02-17,Activated,Completed,ORD-61318,2024-05-06,2024-05-06,,,JPY,2024-05-06,ReductionOrder,,,,,,,,山口県,,,,,,,,山口県,,,,,,,,,,,,,0,946,283
60,,39,9e4b78d5-3b96-4bff-bff2-d81b335e810c,215,34,2024-06-08,65,160,2024-05-22,2024-03-18,2024-05-25,Draft,Canceled,ORD-43352,2024-03-25,2024-03-25,,,JPY,2024-03-25,ReductionOrder,,,,,,,,山口県,,,,,,,,山口県,,,,,,,,,,,,,0,951,284
61,,173,e217d219-8774-4e16-813a-ff1dc612816e,185,161,2024-04-28,200,35,2024-07-29,2024-04-05,2024-03-14,Activated,Draft,ORD-78681,2024-07-29,2024-07-29,,,JPY,2024-07-29,Standard,,,,,,,,徳島県,,,,,,,,徳島県,,,,,,,,,,,,,0,965,285
61,,163,22e96152-bf1b-426e-a6df-fb81e78a465a,224,117,2024-06-20,179,218,2024-04-11,2024-01-13,2024-02-07,Canceled,Activated,ORD-28629,2024-07-08,2024-07-08,,,JPY,2024-07-08,Standard,,,,,,,,徳島県,,,,,,,,徳島県,,,,,,,,,,,,,0,971,286
61,,27,987f5db3-72dd-4770-b70f-0c8c3139e914,89,215,2024-06-29,125,9,2024-07-21,2024-06-20,2024-02-21,Activated,Canceled,ORD-42405,2024-04-09,2024-04-09,,,JPY,2024-04-09,Standard,,,,,,,,徳島県,,,,,,,,徳島県,,,,,,,,,,,,,0,974,287
61,,207,1ba3b841-968f-4831-8a59-fffb25465a0e,250,198,2024-03-29,38,235,2024-06-24,2024-04-24,2024-07-14,Draft,Canceled,ORD-40940,2024-02-07,2024-02-07,,,JPY,2024-02-07,ReductionOrder,,,,,,,,徳島県,,,,,,,,徳島県,,,,,,,,,,,,,0,976,288
62,,30,71cc774d-4786-4bdd-91ba-2067789166d0,253,12,2024-02-10,108,22,2024-01-27,2024-07-12,2024-07-18,Draft,Activated,ORD-77504,2024-05-11,2024-05-11,,,JPY,2024-05-11,ReductionOrder,,,,,,,,福岡県,,,,,,,,福岡県,,,,,,,,,,,,,0,977,289
62,,55,47f1c6d8-4c85-4970-bfb2-ced723ca780c,156,204,2024-06-23,226,123,2024-03-03,2024-07-23,2024-04-12,Canceled,Activated,ORD-09285,2024-05-19,2024-05-19,,,JPY,2024-05-19,Standard,,,,,,,,福岡県,,,,,,,,福岡県,,,,,,,,,,,,,0,981,290
62,,46,f70e049d-facf-4315-ba17-dd93de6e2860,34,193,2024-05-27,166,25,2024-05-26,2024-06-20,2024-04-05,Draft,Canceled,ORD-84761,2024-07-28,2024-07-28,,,JPY,2024-07-28,ReductionOrder,,,,,,,,福岡県,,,,,,,,福岡県,,,,,,,,,,,,,0,982,291
62,,205,1cd26dd6-d4ad-4e9b-99ea-d252f843fbc3,43,79,2024-07-31,216,11,2024-05-29,2024-06-25,2024-04-07,Completed,Completed,ORD-45794,2024-03-09,2024-03-09,,,JPY,2024-03-09,ReductionOrder,,,,,,,,福岡県,,,,,,,,福岡県,,,,,,,,,,,,,0,992,292
64,,252,cc4679bb-59e1-4a73-b10b-d8e7382967e9,107,12,2024-02-03,217,241,2024-08-02,2024-01-30,2024-04-09,Canceled,Draft,ORD-68732,2024-01-07,2024-01-07,,,JPY,2024-01-07,ReductionOrder,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,998,293
64,,62,a87e5415-89f8-4e0b-887f-feccab439bb5,132,20,2024-08-02,169,193,2024-04-05,2024-06-15,2024-05-01,Canceled,Activated,ORD-71987,2024-04-10,2024-04-10,,,JPY,2024-04-10,Standard,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,999,294
64,,230,8f153718-5b9b-4ab0-8007-4b80eef7548b,3,152,2024-02-10,104,257,2024-02-25,2024-01-17,2024-06-04,Completed,Canceled,ORD-41313,2024-03-08,2024-03-08,,,JPY,2024-03-08,Standard,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,1001,295
64,,25,5365539f-f1b3-4286-8d14-7ce1aa9282b5,102,226,2024-04-21,25,50,2024-06-27,2024-06-02,2024-03-07,Draft,Canceled,ORD-01110,2024-05-01,2024-05-01,,,JPY,2024-05-01,Standard,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,1003,296
64,,101,d7f4467b-4d40-49af-98e1-7f762dc14fb5,20,79,2024-03-20,78,159,2024-03-22,2024-08-03,2024-05-13,Completed,Draft,ORD-32486,2024-05-24,2024-05-24,,,JPY,2024-05-24,Standard,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,1006,297
64,,175,7f995bb0-d324-4d8b-af3e-ec8b028ad656,116,255,2024-03-25,83,51,2024-03-01,2024-01-03,2024-05-14,Completed,Activated,ORD-02334,2024-01-14,2024-01-14,,,JPY,2024-01-14,Standard,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,1008,298
64,,24,7dbf1ccf-f21b-4d8b-ae67-e2743761f668,52,89,2024-01-04,21,112,2024-07-12,2024-03-29,2024-05-18,Completed,Canceled,ORD-55052,2024-03-25,2024-03-25,,,JPY,2024-03-25,Standard,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,1011,299
64,,141,6b7efd6e-47f2-4ec9-b7eb-5ee5bf68a08b,129,7,2024-05-31,53,219,2024-03-02,2024-06-04,2024-03-22,Completed,Completed,ORD-55694,2024-03-29,2024-03-29,,,JPY,2024-03-29,Standard,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,1018,300
64,,245,8c1d43fd-00d4-41a2-b097-b70b38a886b5,94,188,2024-06-13,176,132,2024-04-07,2024-05-25,2024-01-31,Canceled,Draft,ORD-73642,2024-03-15,2024-03-15,,,JPY,2024-03-15,Standard,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,1019,301
64,,49,7ad69951-c6c1-4987-883b-a795032d718d,79,13,2024-04-12,8,111,2024-02-20,2024-07-12,2024-03-11,Activated,Completed,ORD-63572,2024-01-26,2024-01-26,,,JPY,2024-01-26,ReductionOrder,,,,,,,,長野県,,,,,,,,長野県,,,,,,,,,,,,,0,1020,302
65,,17,c7adf46a-598a-4cd1-af40-3afa913ed852,236,107,2024-05-16,11,127,2024-04-02,2024-06-21,2024-02-07,Completed,Activated,ORD-29620,2024-04-26,2024-04-26,,,JPY,2024-04-26,ReductionOrder,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,1025,303
66,,246,77045557-c0d5-4219-a3b9-ccd9a4c46752,40,172,2024-03-16,138,196,2024-05-27,2024-01-05,2024-01-17,Canceled,Canceled,ORD-83270,2024-07-26,2024-07-26,,,JPY,2024-07-26,ReductionOrder,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1028,304
66,,47,7c8bec78-693f-4e4c-a3ac-bfe6cc2fd18d,55,158,2024-04-09,153,118,2024-02-26,2024-05-19,2024-05-17,Canceled,Draft,ORD-62483,2024-01-17,2024-01-17,,,JPY,2024-01-17,ReductionOrder,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1030,305
66,,143,296220cc-938c-4c75-be9e-ffed56cff664,183,256,2024-06-23,172,144,2024-01-22,2024-03-30,2024-07-19,Draft,Completed,ORD-93745,2024-06-30,2024-06-30,,,JPY,2024-06-30,Standard,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1031,306
66,,136,fedc82ec-4309-49bb-b8d6-c4d2e60d4189,191,63,2024-04-29,169,55,2024-05-25,2024-07-30,2024-06-07,Draft,Draft,ORD-54424,2024-07-16,2024-07-16,,,JPY,2024-07-16,ReductionOrder,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1033,307
66,,230,ee456afc-44f8-4878-8c0c-c4703fdc2af8,141,66,2024-01-30,254,24,2024-04-22,2024-06-09,2024-04-21,Canceled,Canceled,ORD-55050,2024-07-21,2024-07-21,,,JPY,2024-07-21,Standard,,,,,,,,兵庫県,,,,,,,,兵庫県,,,,,,,,,,,,,0,1036,308
67,,211,3ff6514b-8530-4c95-8083-c5bb7b8df453,182,50,2024-01-18,157,75,2024-04-20,2024-02-25,2024-06-06,Activated,Draft,ORD-77867,2024-04-13,2024-04-13,,,JPY,2024-04-13,ReductionOrder,,,,,,,,熊本県,,,,,,,,熊本県,,,,,,,,,,,,,0,1040,309
67,,173,d71508e0-1c15-4de1-8107-393d00319250,48,258,2024-04-23,56,217,2024-07-14,2024-07-27,2024-04-08,Activated,Activated,ORD-40054,2024-04-20,2024-04-20,,,JPY,2024-04-20,Standard,,,,,,,,熊本県,,,,,,,,熊本県,,,,,,,,,,,,,0,1041,310
67,,130,5f2e89e2-7aa7-4b50-8f7c-0348aecf3e8e,134,226,2024-03-25,115,134,2024-02-22,2024-02-16,2024-04-27,Canceled,Canceled,ORD-91913,2024-03-04,2024-03-04,,,JPY,2024-03-04,Standard,,,,,,,,熊本県,,,,,,,,熊本県,,,,,,,,,,,,,0,1044,311
67,,102,c8eac662-a692-42a3-9ff5-fd3badc42bfa,61,58,2024-03-25,91,81,2024-07-25,2024-01-21,2024-03-10,Activated,Draft,ORD-51598,2024-03-20,2024-03-20,,,JPY,2024-03-20,ReductionOrder,,,,,,,,熊本県,,,,,,,,熊本県,,,,,,,,,,,,,0,1050,312
67,,236,4eb32e86-7b9a-49c0-be65-4cf7a1e7dcf7,112,29,2024-04-23,43,95,2024-06-11,2024-02-14,2024-07-10,Canceled,Activated,ORD-09960,2024-05-24,2024-05-24,,,JPY,2024-05-24,ReductionOrder,,,,,,,,熊本県,,,,,,,,熊本県,,,,,,,,,,,,,0,1052,313
68,,173,2e205b5b-ae90-45cb-a503-a385e250dbdd,159,52,2024-01-04,26,209,2024-03-06,2024-04-24,2024-05-15,Completed,Activated,ORD-96710,2024-03-12,2024-03-12,,,JPY,2024-03-12,Standard,,,,,,,,奈良県,,,,,,,,奈良県,,,,,,,,,,,,,0,1066,314
68,,241,2279ea66-1dce-4db9-95e3-00580d560089,39,235,2024-04-03,236,207,2024-06-19,2024-01-14,2024-04-17,Completed,Activated,ORD-02179,2024-07-06,2024-07-06,,,JPY,2024-07-06,ReductionOrder,,,,,,,,奈良県,,,,,,,,奈良県,,,,,,,,,,,,,0,1069,315
68,,13,8d68e98d-ca4f-4cf1-a27c-55fdd13e5ef5,55,143,2024-04-18,178,88,2024-05-11,2024-01-15,2024-03-30,Completed,Activated,ORD-39060,2024-06-06,2024-06-06,,,JPY,2024-06-06,ReductionOrder,,,,,,,,奈良県,,,,,,,,奈良県,,,,,,,,,,,,,0,1074,316
68,,232,94f352c7-82eb-4e0f-b21e-e18f0abe7fe9,5,37,2024-04-11,150,9,2024-02-20,2024-05-14,2024-05-02,Canceled,Canceled,ORD-43645,2024-04-24,2024-04-24,,,JPY,2024-04-24,Standard,,,,,,,,奈良県,,,,,,,,奈良県,,,,,,,,,,,,,0,1078,317
68,,133,2d4ba721-2cba-4a7f-bcc9-a7cfa931c8b2,124,210,2024-07-27,229,73,2024-04-03,2024-08-06,2024-01-15,Canceled,Activated,ORD-89071,2024-05-17,2024-05-17,,,JPY,2024-05-17,Standard,,,,,,,,奈良県,,,,,,,,奈良県,,,,,,,,,,,,,0,1083,318
68,,217,6804570e-2bad-4206-b31d-5192a08a8cc1,90,107,2024-04-02,238,6,2024-05-21,2024-07-12,2024-06-08,Activated,Completed,ORD-99292,2024-05-02,2024-05-02,,,JPY,2024-05-02,ReductionOrder,,,,,,,,奈良県,,,,,,,,奈良県,,,,,,,,,,,,,0,1085,319
69,,135,c88cb5f0-e875-40b5-aa32-ed71b62dfc34,19,48,2024-07-28,129,170,2024-07-11,2024-02-16,2024-06-23,Draft,Activated,ORD-20705,2024-02-21,2024-02-21,,,JPY,2024-02-21,ReductionOrder,,,,,,,,福井県,,,,,,,,福井県,,,,,,,,,,,,,0,1096,320
69,,100,8ce9733f-a009-4e50-b04a-4e256916ed70,181,150,2024-01-11,26,89,2024-05-18,2024-06-19,2024-02-03,Draft,Activated,ORD-34166,2024-01-29,2024-01-29,,,JPY,2024-01-29,Standard,,,,,,,,福井県,,,,,,,,福井県,,,,,,,,,,,,,0,1097,321
70,,209,b4383b11-cf2e-4e43-b055-dfbe78e10a17,93,58,2024-01-13,44,152,2024-02-03,2024-04-12,2024-06-28,Draft,Canceled,ORD-94671,2024-05-01,2024-05-01,,,JPY,2024-05-01,ReductionOrder,,,,,,,,大阪府,,,,,,,,大阪府,,,,,,,,,,,,,0,1101,322
70,,224,16d8833e-b622-47e0-8a0b-958bc4ef1102,156,83,2024-02-27,68,65,2024-01-01,2024-03-29,2024-02-11,Draft,Canceled,ORD-43685,2024-05-11,2024-05-11,,,JPY,2024-05-11,ReductionOrder,,,,,,,,大阪府,,,,,,,,大阪府,,,,,,,,,,,,,0,1102,323
70,,32,8d8bc108-468e-43e1-9d65-b5b01747943a,192,100,2024-07-31,143,207,2024-04-11,2024-02-25,2024-06-25,Canceled,Canceled,ORD-09187,2024-03-31,2024-03-31,,,JPY,2024-03-31,ReductionOrder,,,,,,,,大阪府,,,,,,,,大阪府,,,,,,,,,,,,,0,1109,324
70,,4,765ce238-f82a-404d-9706-b02844e66e81,88,80,2024-04-11,220,98,2024-01-08,2024-08-06,2024-07-01,Canceled,Activated,ORD-51537,2024-06-10,2024-06-10,,,JPY,2024-06-10,ReductionOrder,,,,,,,,大阪府,,,,,,,,大阪府,,,,,,,,,,,,,0,1111,325
70,,128,f40dacb5-bba2-4154-bd74-7a411dd35f9d,232,151,2024-07-29,77,79,2024-07-08,2024-07-22,2024-07-16,Completed,Completed,ORD-45411,2024-01-30,2024-01-30,,,JPY,2024-01-30,Standard,,,,,,,,大阪府,,,,,,,,大阪府,,,,,,,,,,,,,0,1115,326
70,,255,3dfa6efa-4cc3-4226-a6ca-3ed531d5f19d,113,166,2024-01-23,245,4,2024-01-14,2024-03-17,2024-03-04,Draft,Activated,ORD-14926,2024-03-22,2024-03-22,,,JPY,2024-03-22,Standard,,,,,,,,大阪府,,,,,,,,大阪府,,,,,,,,,,,,,0,1117,327
70,,221,94935c76-7626-428e-b515-b985cacaaa5b,219,139,2024-03-15,186,178,2024-03-14,2024-08-02,2024-05-07,Draft,Activated,ORD-76946,2024-07-10,2024-07-10,,,JPY,2024-07-10,ReductionOrder,,,,,,,,大阪府,,,,,,,,大阪府,,,,,,,,,,,,,0,1130,328
71,,60,04300419-04df-46b8-9d01-4864f57ae238,45,137,2024-07-07,118,107,2024-07-23,2024-06-28,2024-04-29,Activated,Completed,ORD-36068,2024-02-13,2024-02-13,,,JPY,2024-02-13,Standard,,,,,,,,山梨県,,,,,,,,山梨県,,,,,,,,,,,,,0,1132,329
71,,78,00c20849-28e3-42e0-9e6e-5774c8af9709,210,162,2024-06-07,200,95,2024-04-11,2024-02-22,2024-08-03,Canceled,Activated,ORD-50531,2024-07-24,2024-07-24,,,JPY,2024-07-24,Standard,,,,,,,,山梨県,,,,,,,,山梨県,,,,,,,,,,,,,0,1135,330
71,,169,a068b1f0-7ab3-4853-9997-b1a253bc9809,95,164,2024-04-16,124,9,2024-02-29,2024-04-19,2024-05-27,Completed,Draft,ORD-33362,2024-06-17,2024-06-17,,,JPY,2024-06-17,ReductionOrder,,,,,,,,山梨県,,,,,,,,山梨県,,,,,,,,,,,,,0,1136,331
71,,35,873a6614-5823-4a9b-810f-5ee7b1fb00e4,22,121,2024-03-22,73,170,2024-01-23,2024-07-04,2024-07-06,Canceled,Draft,ORD-60125,2024-06-21,2024-06-21,,,JPY,2024-06-21,Standard,,,,,,,,山梨県,,,,,,,,山梨県,,,,,,,,,,,,,0,1142,332
71,,27,de28cd52-d088-454f-a09b-bdeb0ce589f4,106,95,2024-06-21,8,136,2024-06-17,2024-06-18,2024-06-27,Completed,Draft,ORD-73363,2024-01-03,2024-01-03,,,JPY,2024-01-03,Standard,,,,,,,,山梨県,,,,,,,,山梨県,,,,,,,,,,,,,0,1145,333
71,,221,2c584f82-b55b-4c9a-83a2-318a09cca27d,89,77,2024-03-29,94,229,2024-04-03,2024-04-28,2024-02-03,Draft,Canceled,ORD-30121,2024-07-22,2024-07-22,,,JPY,2024-07-22,Standard,,,,,,,,山梨県,,,,,,,,山梨県,,,,,,,,,,,,,0,1149,334
71,,78,85713002-832b-4e27-96bc-8596b87ce764,82,97,2024-02-21,14,159,2024-04-07,2024-03-20,2024-06-05,Activated,Completed,ORD-52635,2024-04-07,2024-04-07,,,JPY,2024-04-07,Standard,,,,,,,,山梨県,,,,,,,,山梨県,,,,,,,,,,,,,0,1150,335
72,,5,f0d29a51-0c32-4c14-a863-b4de6c351e68,216,230,2024-01-23,156,190,2024-04-01,2024-03-18,2024-03-05,Draft,Completed,ORD-23369,2024-01-30,2024-01-30,,,JPY,2024-01-30,ReductionOrder,,,,,,,,秋田県,,,,,,,,秋田県,,,,,,,,,,,,,0,1151,336
72,,238,5bf05e50-7dfd-4838-bcc5-77748b853974,140,203,2024-01-22,43,45,2024-07-18,2024-08-03,2024-05-05,Draft,Canceled,ORD-33785,2024-04-30,2024-04-30,,,JPY,2024-04-30,ReductionOrder,,,,,,,,秋田県,,,,,,,,秋田県,,,,,,,,,,,,,0,1153,337
73,,44,8fbe8d2c-1b26-44fe-97bf-08c13ca7eb68,192,223,2024-07-19,165,215,2024-02-03,2024-05-16,2024-04-14,Activated,Canceled,ORD-81015,2024-03-01,2024-03-01,,,JPY,2024-03-01,Standard,,,,,,,,東京都,,,,,,,,東京都,,,,,,,,,,,,,0,1160,338
