IsDeleted,AccountId,NextStep,PushCount,RecordTypeId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,LeadSource,IsWon,IsClosed,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,CurrencyIsoCode,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,Product2Id__c,id
0,93,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,0,,5,2024-01-29,New Customer,Web,,1,Commit,Commit,8,0,,171,2024-08-05,133,2024-06-13,50,2024-03-08,2024-01-30,2024-05-22,7064,2000,副,JPY,503,2024-01-19,2024-03-21,0,1,,,12,1416
0,93,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,20,,20,2024-06-05,Existing Customer - Upgrade,Phone,,1,Closed,Closed,11,1,,259,2024-06-09,84,2024-03-14,136,2024-03-02,2024-04-26,2024-01-24,7371,1998,マリン,JPY,503,2024-07-22,2024-05-14,0,0,,,6,1417
0,93,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,10,,45,2024-05-18,Existing Customer - Upgrade,Email,,1,Omitted,Omitted,23,0,,107,2024-06-12,194,2024-02-10,118,2024-03-19,2024-03-08,2024-06-08,3591,2022,クルー,JPY,503,2024-04-07,2024-01-12,0,0,,,1,1418
0,93,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,40,,40,2024-06-26,Existing Customer - Expansion,Phone,,1,Commit,Commit,25,0,,7,2024-06-23,35,2024-02-03,143,2024-01-08,2024-07-14,2024-07-29,1701,1978,索引,JPY,503,2024-07-27,2024-03-27,0,0,,,10,1419
0,93,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,20,,15,2024-01-12,Existing Customer - Downgrade,Phone,,1,Omitted,Omitted,20,1,,38,2024-05-06,188,2024-06-07,237,2024-01-28,2024-06-14,2024-03-16,1865,1978,コミュニケーション,JPY,503,2024-06-11,2024-06-22,1,0,,,4,1420
0,93,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,40,,25,2024-08-01,New Customer,Partner,,1,Pipeline,Pipeline,10,0,,194,2024-04-15,154,2024-04-13,236,2024-07-06,2024-07-06,2024-01-11,4814,1976,販売,JPY,504,2024-03-21,2024-06-18,0,1,,,3,1421
0,93,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,90,,15,2024-04-01,New Customer,Phone,,1,Omitted,Omitted,11,1,,132,2024-02-11,146,2024-03-06,54,2024-07-26,2024-03-15,2024-05-13,8845,1995,彼,JPY,504,2024-03-09,2024-05-29,1,0,,,7,1422
0,93,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,10,,35,2024-07-14,New Customer,Partner,,1,BestCase,Best Case,10,1,,207,2024-01-26,236,2024-06-28,167,2024-02-24,2024-02-22,2024-04-03,1723,2020,カラム,JPY,504,2024-01-15,2024-05-17,0,1,,,5,1423
0,93,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,100,,45,2024-06-29,Existing Customer - Upgrade,Partner,,1,Omitted,Omitted,13,0,,140,2024-04-10,259,2024-07-18,121,2024-02-16,2024-02-14,2024-05-26,3288,2000,メニュー,JPY,504,2024-04-27,2024-03-19,0,0,,,10,1424
0,93,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,60,,45,2024-01-30,New Customer,Partner,,1,Omitted,Omitted,12,0,,226,2024-02-18,248,2024-04-26,195,2024-05-29,2024-01-20,2024-03-27,9030,1986,ピック,JPY,504,2024-06-16,2024-06-04,1,0,,,11,1425
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,40,,10,2024-05-04,Existing Customer - Downgrade,Phone,,1,Omitted,Omitted,8,0,,39,2024-05-05,152,2024-06-16,138,2024-03-26,2024-01-08,2024-06-20,455,1999,持ってる,JPY,505,2024-05-01,2024-01-14,1,0,,,2,1426
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,0,,15,2024-05-10,Existing Customer - Upgrade,Phone,,1,BestCase,Best Case,26,1,,249,2024-06-01,246,2024-04-14,196,2024-05-05,2024-02-15,2024-04-13,1442,1985,埋め込む,JPY,505,2024-06-01,2024-04-04,0,0,,,9,1427
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,40,,50,2024-03-24,New Customer,Referral,,1,Commit,Commit,12,1,,5,2024-02-04,208,2024-04-03,174,2024-06-23,2024-07-16,2024-04-05,9977,2008,擁する,JPY,506,2024-03-01,2024-07-15,1,1,,,1,1428
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,5,2024-06-13,Existing Customer - Upgrade,Partner,,1,Omitted,Omitted,11,0,,87,2024-05-31,175,2024-06-25,145,2024-07-15,2024-07-13,2024-06-18,1682,1970,パーセント,JPY,506,2024-03-12,2024-07-02,1,1,,,4,1429
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,100,,15,2024-06-11,Existing Customer - Upgrade,Referral,,1,Pipeline,Pipeline,22,0,,167,2024-02-22,36,2024-03-29,101,2024-01-03,2024-05-31,2024-06-05,6044,2022,リニア,JPY,506,2024-07-28,2024-01-11,1,1,,,6,1430
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,60,,40,2024-02-24,Existing Customer - Expansion,Email,,1,Commit,Commit,23,0,,28,2024-03-13,33,2024-05-18,169,2024-01-20,2024-05-20,2024-04-06,1676,1998,細かい,JPY,507,2024-04-24,2024-07-02,1,1,,,9,1431
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,50,2024-04-15,New Customer,Email,,1,Pipeline,Pipeline,4,1,,253,2024-03-08,111,2024-01-25,183,2024-01-01,2024-03-24,2024-07-07,883,2010,極端な,JPY,507,2024-02-25,2024-07-23,1,1,,,1,1432
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,80,,15,2024-01-19,Existing Customer - Expansion,Phone,,1,Closed,Closed,10,0,,17,2024-05-10,103,2024-02-20,236,2024-06-19,2024-05-21,2024-04-23,6729,2018,午前,JPY,507,2024-04-21,2024-04-06,1,1,,,9,1433
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,0,,35,2024-04-08,Existing Customer - Upgrade,Phone,,1,BestCase,Best Case,15,1,,43,2024-07-06,121,2024-07-07,106,2024-04-14,2024-07-21,2024-03-15,4597,1992,ヒール,JPY,508,2024-06-03,2024-06-03,0,0,,,8,1434
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,40,,20,2024-07-14,New Customer,Referral,,1,Pipeline,Pipeline,19,0,,259,2024-07-26,99,2024-06-29,185,2024-04-01,2024-01-28,2024-03-14,2574,2004,主婦,JPY,508,2024-05-18,2024-05-02,0,0,,,11,1435
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,20,,20,2024-02-01,Existing Customer - Downgrade,Referral,,1,Closed,Closed,23,0,,168,2024-07-27,248,2024-02-11,2,2024-03-02,2024-04-22,2024-03-25,8930,1971,ログ,JPY,508,2024-01-09,2024-01-15,0,1,,,6,1436
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,40,,25,2024-04-02,Existing Customer - Downgrade,Web,,1,Closed,Closed,27,1,,124,2024-05-19,240,2024-05-01,25,2024-05-02,2024-05-10,2024-01-21,5784,1981,敵対的な,JPY,508,2024-04-01,2024-07-11,0,0,,,3,1437
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,30,,40,2024-04-16,Existing Customer - Upgrade,Web,,1,Commit,Commit,16,1,,31,2024-04-01,69,2024-05-07,170,2024-06-05,2024-01-27,2024-02-12,6373,2005,ジャム,JPY,509,2024-04-20,2024-01-14,1,0,,,8,1438
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,50,,40,2024-03-21,New Customer,Referral,,1,Omitted,Omitted,2,0,,95,2024-01-25,97,2024-04-24,11,2024-05-09,2024-06-03,2024-04-25,8498,1978,分割,JPY,509,2024-03-25,2024-02-04,0,1,,,9,1439
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,60,,20,2024-01-07,Existing Customer - Replacement,Partner,,1,Commit,Commit,16,0,,26,2024-02-04,5,2024-04-25,63,2024-02-13,2024-07-14,2024-05-22,5423,2012,協力,JPY,510,2024-05-07,2024-06-24,1,1,,,11,1440
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,40,,15,2024-04-21,Existing Customer - Upgrade,Phone,,1,Commit,Commit,13,0,,183,2024-05-07,161,2024-05-02,60,2024-06-19,2024-08-06,2024-07-25,4694,1999,運,JPY,510,2024-01-31,2024-02-28,0,1,,,10,1441
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,70,,5,2024-07-14,Existing Customer - Upgrade,Web,,1,Commit,Commit,7,0,,231,2024-02-13,84,2024-02-09,195,2024-05-05,2024-02-07,2024-03-16,7663,2007,不自然な,JPY,511,2024-01-15,2024-06-15,0,1,,,6,1442
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,90,,10,2024-02-03,New Customer,Web,,1,Closed,Closed,2,0,,39,2024-03-26,110,2024-02-07,140,2024-05-21,2024-05-25,2024-06-17,2039,1992,ピック,JPY,511,2024-04-09,2024-05-04,0,0,,,3,1443
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,100,,10,2024-02-05,Existing Customer - Upgrade,Email,,1,Commit,Commit,8,0,,247,2024-02-04,104,2024-06-26,179,2024-07-04,2024-04-01,2024-02-14,6006,2004,月,JPY,512,2024-04-10,2024-06-12,1,0,,,2,1444
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,0,,10,2024-07-04,Existing Customer - Replacement,Email,,1,Pipeline,Pipeline,19,1,,170,2024-07-05,257,2024-06-20,58,2024-01-11,2024-06-05,2024-04-10,1379,2019,装置,JPY,512,2024-05-08,2024-02-05,0,0,,,5,1445
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,40,,5,2024-03-10,Existing Customer - Expansion,Partner,,1,Closed,Closed,23,1,,238,2024-07-17,147,2024-06-02,21,2024-03-16,2024-08-02,2024-06-03,546,2007,学生,JPY,512,2024-04-26,2024-01-20,1,0,,,11,1446
0,94,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,70,,30,2024-05-12,Existing Customer - Upgrade,Partner,,1,Closed,Closed,8,0,,58,2024-07-06,136,2024-07-06,10,2024-01-12,2024-04-06,2024-02-06,557,1996,野球,JPY,512,2024-01-11,2024-01-31,1,1,,,9,1447
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,0,,20,2024-07-09,Existing Customer - Replacement,Web,,1,Omitted,Omitted,26,0,,69,2024-07-18,204,2024-04-28,68,2024-07-14,2024-06-20,2024-03-15,3757,1983,発生する,JPY,513,2024-05-23,2024-02-05,1,0,,,6,1448
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,30,,10,2024-04-22,New Customer,Partner,,1,Closed,Closed,25,1,,244,2024-06-03,33,2024-02-20,221,2024-07-07,2024-04-26,2024-07-31,3825,2015,コピー,JPY,513,2024-02-12,2024-01-08,0,0,,,1,1449
0,94,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,10,,30,2024-05-13,Existing Customer - Upgrade,Phone,,1,Closed,Closed,25,0,,247,2024-01-16,96,2024-05-05,103,2024-04-26,2024-06-15,2024-01-08,3032,1989,改善,JPY,513,2024-07-12,2024-03-05,1,1,,,2,1450
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,0,,10,2024-04-28,New Customer,Phone,,1,Commit,Commit,11,0,,258,2024-03-29,205,2024-05-08,79,2024-06-02,2024-01-28,2024-01-07,8364,2019,証言する,JPY,514,2024-05-29,2024-05-25,1,1,,,1,1451
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,5,2024-07-14,New Customer,Web,,1,Commit,Commit,11,0,,89,2024-06-12,109,2024-03-05,114,2024-01-07,2024-04-16,2024-01-20,3657,1988,ボトル,JPY,514,2024-06-03,2024-04-25,1,1,,,6,1452
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,0,,45,2024-03-20,New Customer,Web,,1,Omitted,Omitted,7,1,,74,2024-07-27,8,2024-05-12,126,2024-07-20,2024-08-05,2024-02-15,2126,1999,ホイール,JPY,514,2024-08-06,2024-07-10,0,1,,,2,1453
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,10,,50,2024-05-29,Existing Customer - Replacement,Partner,,1,Closed,Closed,27,0,,105,2024-05-16,139,2024-03-17,204,2024-05-11,2024-02-07,2024-01-02,8306,1979,部隊,JPY,514,2024-02-19,2024-06-27,1,0,,,9,1454
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,100,,25,2024-05-22,Existing Customer - Upgrade,Partner,,1,Pipeline,Pipeline,2,0,,102,2024-07-07,179,2024-02-15,236,2024-03-28,2024-02-08,2024-04-18,5091,1997,オークション,JPY,515,2024-04-25,2024-06-10,1,1,,,11,1455
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,10,,35,2024-06-21,New Customer,Web,,1,Commit,Commit,10,1,,221,2024-03-27,36,2024-01-23,2,2024-01-27,2024-07-26,2024-01-31,3455,1971,偏差,JPY,515,2024-06-13,2024-06-16,1,1,,,1,1456
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,60,,20,2024-01-11,Existing Customer - Upgrade,Phone,,1,Commit,Commit,2,0,,34,2024-01-21,139,2024-02-15,33,2024-06-30,2024-04-30,2024-06-06,9682,1980,トースト,JPY,515,2024-07-28,2024-01-26,0,1,,,4,1457
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,100,,40,2024-01-23,New Customer,Referral,,1,Pipeline,Pipeline,13,0,,241,2024-01-20,52,2024-01-17,47,2024-01-20,2024-06-08,2024-02-21,7855,2023,戦略的,JPY,515,2024-05-21,2024-06-10,1,1,,,9,1458
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,0,,50,2024-04-11,New Customer,Email,,1,Closed,Closed,12,1,,59,2024-03-16,213,2024-05-05,137,2024-05-12,2024-03-21,2024-06-17,6342,2001,障害,JPY,516,2024-04-27,2024-06-28,0,0,,,8,1459
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,60,,15,2024-01-13,Existing Customer - Upgrade,Email,,1,Commit,Commit,16,1,,11,2024-01-21,49,2024-05-30,195,2024-02-20,2024-06-12,2024-07-13,2947,2004,ヒット,JPY,516,2024-07-13,2024-04-02,1,0,,,4,1460
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,60,,30,2024-05-25,Existing Customer - Upgrade,Phone,,1,Pipeline,Pipeline,16,1,,251,2024-06-03,94,2024-03-12,244,2024-01-07,2024-03-09,2024-07-31,5807,2005,ハードウェア,JPY,517,2024-01-27,2024-03-13,1,0,,,8,1461
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,5,2024-05-22,Existing Customer - Replacement,Email,,1,Commit,Commit,18,0,,118,2024-01-21,41,2024-05-26,224,2024-05-15,2024-06-02,2024-01-02,7820,2010,参加する,JPY,517,2024-05-10,2024-07-29,1,1,,,2,1462
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,10,,50,2024-04-11,New Customer,Email,,1,Closed,Closed,15,1,,178,2024-01-11,155,2024-07-08,113,2024-01-07,2024-02-21,2024-03-09,6616,1980,通行料金,JPY,517,2024-04-16,2024-01-05,0,1,,,1,1463
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,90,,40,2024-05-07,New Customer,Email,,1,Pipeline,Pipeline,9,0,,128,2024-04-09,67,2024-01-10,41,2024-04-03,2024-01-11,2024-01-09,3923,2023,デッド,JPY,517,2024-05-21,2024-07-20,1,0,,,9,1464
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,0,,5,2024-03-15,Existing Customer - Downgrade,Email,,1,Omitted,Omitted,17,1,,93,2024-06-04,76,2024-01-10,6,2024-01-27,2024-04-06,2024-03-29,1561,1993,同行,JPY,518,2024-04-13,2024-01-24,0,1,,,3,1465
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,0,,40,2024-06-28,Existing Customer - Expansion,Partner,,1,Pipeline,Pipeline,22,0,,192,2024-02-29,76,2024-06-13,94,2024-06-07,2024-04-28,2024-05-23,4862,2012,残る,JPY,518,2024-01-09,2024-02-04,0,1,,,9,1466
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,50,,10,2024-07-18,Existing Customer - Upgrade,Phone,,1,Omitted,Omitted,5,0,,235,2024-03-31,259,2024-01-12,175,2024-03-05,2024-01-21,2024-02-16,552,2013,脊椎,JPY,518,2024-01-19,2024-01-08,1,1,,,9,1467
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,60,,50,2024-07-15,Existing Customer - Upgrade,Partner,,1,Closed,Closed,2,1,,59,2024-05-05,40,2024-03-04,175,2024-01-03,2024-06-05,2024-01-05,3249,2008,状況,JPY,518,2024-03-17,2024-07-26,0,0,,,8,1468
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,40,,45,2024-03-07,Existing Customer - Downgrade,Web,,1,Pipeline,Pipeline,22,1,,110,2024-01-30,129,2024-03-13,36,2024-03-06,2024-06-11,2024-08-01,6495,2019,状況,JPY,518,2024-08-05,2024-06-22,0,0,,,6,1469
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,10,,45,2024-05-28,Existing Customer - Upgrade,Partner,,1,Pipeline,Pipeline,2,0,,141,2024-05-20,99,2024-05-25,179,2024-03-18,2024-03-22,2024-06-08,3364,2007,プラスチック,JPY,518,2024-05-13,2024-07-12,1,1,,,7,1470
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,70,,35,2024-01-13,Existing Customer - Expansion,Partner,,1,Closed,Closed,20,1,,238,2024-04-25,157,2024-07-08,205,2024-03-21,2024-01-29,2024-01-31,227,2021,タワー,JPY,519,2024-04-24,2024-06-22,1,0,,,1,1471
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,5,2024-04-17,New Customer,Email,,1,BestCase,Best Case,5,0,,149,2024-05-07,166,2024-02-13,44,2024-03-11,2024-05-23,2024-05-10,9005,2018,符号,JPY,519,2024-05-15,2024-03-20,1,0,,,5,1472
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,90,,5,2024-06-19,New Customer,Phone,,1,Commit,Commit,10,1,,16,2024-01-31,149,2024-06-29,227,2024-07-10,2024-08-06,2024-03-12,4737,1998,風景,JPY,519,2024-01-01,2024-04-12,0,1,,,11,1473
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,100,,40,2024-03-04,Existing Customer - Upgrade,Email,,1,Omitted,Omitted,14,0,,198,2024-07-02,174,2024-01-20,242,2024-05-17,2024-04-12,2024-06-23,1079,1983,憲法,JPY,519,2024-04-27,2024-06-16,1,1,,,11,1474
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,40,,30,2024-04-22,New Customer,Referral,,1,Closed,Closed,14,0,,196,2024-06-19,115,2024-07-18,30,2024-07-09,2024-05-30,2024-03-22,113,1990,トレーナー,JPY,520,2024-02-11,2024-01-31,1,1,,,6,1475
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,20,,25,2024-04-28,Existing Customer - Expansion,Partner,,1,Pipeline,Pipeline,11,0,,182,2024-05-03,83,2024-04-04,144,2024-07-26,2024-05-22,2024-03-02,8832,2011,連続,JPY,520,2024-05-15,2024-03-29,0,0,,,3,1476
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,30,2024-04-01,Existing Customer - Expansion,Partner,,1,BestCase,Best Case,13,0,,159,2024-02-10,51,2024-01-18,173,2024-04-21,2024-03-20,2024-05-24,9766,1975,埋め込む,JPY,520,2024-04-09,2024-04-03,0,1,,,12,1477
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,70,,20,2024-05-12,Existing Customer - Replacement,Email,,1,BestCase,Best Case,27,1,,106,2024-04-14,237,2024-06-20,134,2024-04-09,2024-06-06,2024-03-03,2864,1973,敵対的な,JPY,521,2024-05-29,2024-05-11,0,1,,,6,1478
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,0,,10,2024-06-09,Existing Customer - Replacement,Phone,,1,BestCase,Best Case,25,0,,1,2024-04-24,138,2024-03-26,21,2024-02-11,2024-03-14,2024-05-05,962,2005,怒り,JPY,521,2024-02-23,2024-07-26,1,1,,,11,1479
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,80,,35,2024-07-13,New Customer,Partner,,1,BestCase,Best Case,25,0,,194,2024-01-09,63,2024-01-21,32,2024-06-03,2024-05-27,2024-07-16,9420,2022,知覚,JPY,521,2024-07-25,2024-05-15,1,0,,,3,1480
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,80,,50,2024-01-01,Existing Customer - Expansion,Referral,,1,Commit,Commit,19,1,,197,2024-06-29,122,2024-03-01,226,2024-06-19,2024-02-07,2024-07-18,6653,1973,バーゲン,JPY,521,2024-03-29,2024-07-27,1,1,,,9,1481
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,20,,10,2024-04-16,Existing Customer - Expansion,Email,,1,Commit,Commit,9,0,,50,2024-04-22,205,2024-05-30,250,2024-01-20,2024-01-24,2024-06-29,5421,2014,トースト,JPY,521,2024-03-18,2024-04-12,1,1,,,10,1482
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,10,,20,2024-03-09,Existing Customer - Downgrade,Partner,,1,Closed,Closed,2,1,,35,2024-01-05,241,2024-06-11,208,2024-05-01,2024-07-31,2024-01-18,4907,2013,画面,JPY,522,2024-06-12,2024-04-01,1,0,,,4,1483
0,95,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,50,,30,2024-01-19,Existing Customer - Upgrade,Web,,1,Closed,Closed,4,0,,199,2024-01-27,111,2024-04-22,177,2024-07-12,2024-02-06,2024-04-22,7949,1990,シェービング,JPY,522,2024-04-08,2024-03-04,0,1,,,10,1484
0,95,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,0,,20,2024-02-22,Existing Customer - Expansion,Referral,,1,Commit,Commit,4,1,,91,2024-06-18,148,2024-04-20,123,2024-05-26,2024-01-07,2024-05-12,3766,2018,通行料金,JPY,522,2024-05-23,2024-03-01,1,1,,,8,1485
0,96,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,80,,15,2024-04-03,Existing Customer - Expansion,Partner,,1,Closed,Closed,12,1,,59,2024-04-14,149,2024-07-24,59,2024-03-04,2024-03-13,2024-05-13,1830,1999,チーズ,JPY,524,2024-05-01,2024-02-25,1,1,,,9,1486
0,96,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,20,2024-07-12,Existing Customer - Upgrade,Email,,1,Closed,Closed,20,1,,23,2024-03-07,155,2024-04-28,102,2024-03-03,2024-02-07,2024-04-08,1927,1985,彼,JPY,524,2024-07-08,2024-07-06,0,0,,,1,1487
0,96,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,0,,15,2024-03-21,New Customer,Phone,,1,Pipeline,Pipeline,22,1,,88,2024-03-20,147,2024-06-03,188,2024-06-01,2024-01-02,2024-05-12,1988,1993,鉱山,JPY,524,2024-03-31,2024-01-07,1,1,,,3,1488
0,96,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,0,,35,2024-05-07,Existing Customer - Downgrade,Partner,,1,Pipeline,Pipeline,6,0,,134,2024-05-06,87,2024-05-08,245,2024-01-06,2024-07-24,2024-04-21,4099,1976,部隊,JPY,525,2024-07-10,2024-04-22,0,0,,,2,1489
0,96,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,0,,25,2024-02-20,Existing Customer - Upgrade,Referral,,1,Closed,Closed,28,1,,40,2024-07-30,146,2024-05-29,112,2024-03-05,2024-01-11,2024-05-24,6245,1988,供給,JPY,525,2024-07-28,2024-03-31,0,1,,,10,1490
0,96,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,70,,30,2024-01-22,Existing Customer - Upgrade,Phone,,1,Closed,Closed,24,1,,6,2024-05-31,67,2024-04-15,76,2024-06-21,2024-05-31,2024-07-06,248,1973,ダニ,JPY,525,2024-01-05,2024-01-13,1,1,,,2,1491
0,97,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,80,,25,2024-05-28,New Customer,Phone,,1,Closed,Closed,3,0,,37,2024-04-13,13,2024-07-29,79,2024-06-12,2024-01-23,2024-02-14,2212,1976,教授,JPY,526,2024-05-21,2024-05-07,1,0,,,12,1492
